"  1274.1385236"," 1.166353E-03","     57024"," 5.3922217E+03"," 2.6189122E+00"," 2.8654456E+02"," 9.4899103E-02","NULL","NULL","0000000000000008","NULL","NULL","NULL","NULL"," 671.92062"," 4.6688423E-04"," 724.22971"," 6.5056427E-04","-5.5399783E-02","-1.2159211E-01"
"  1274.1589578"," 1.166869E-03","     57025"," 5.3912427E+03"," 2.6189735E+00"," 2.8654828E+02"," 9.4899125E-02"," 7.8691753E+03"," 3.9798231E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92167"," 4.6691872E-04"," 724.22951"," 6.5070309E-04","-5.4899495E-02","-1.2142054E-01"
"  1274.1793919"," 1.167385E-03","     57026"," 5.3905522E+03"," 2.6190345E+00"," 2.8667844E+02"," 9.4899148E-02"," 7.8698340E+03"," 3.9787436E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92015"," 4.6768138E-04"," 724.23115"," 6.5145490E-04","-5.5487271E-02","-1.2108283E-01"
"  1274.1998259"," 1.167901E-03","     57027"," 5.3944399E+03"," 2.6190958E+00"," 2.8633096E+02"," 9.4899163E-02"," 7.8762090E+03"," 3.9800236E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92147"," 4.6694613E-04"," 724.23017"," 6.5063417E-04","-5.4994777E-02","-1.2163611E-01"
"  1274.2202601"," 1.168416E-03","     57028"," 5.3914907E+03"," 2.6191568E+00"," 2.8617746E+02"," 9.4899185E-02"," 7.8711875E+03"," 3.9809310E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92058"," 4.6693691E-04"," 724.23047"," 6.5051916E-04","-5.4684479E-02","-1.2150899E-01"
"  1274.2406943"," 1.168931E-03","     57029"," 5.3950703E+03"," 2.6192181E+00"," 2.8624112E+02"," 9.4899200E-02"," 7.8757188E+03"," 3.9824812E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92033"," 4.6693676E-04"," 724.22939"," 6.5062847E-04","-5.4874841E-02","-1.2180257E-01"
"  1274.2611283"," 1.169447E-03","     57030"," 5.3979028E+03"," 2.6192791E+00"," 2.8659589E+02"," 9.4899222E-02"," 7.8792520E+03"," 3.9817121E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92070"," 4.6682524E-04"," 724.23037"," 6.5037241E-04","-5.4900952E-02","-1.2170342E-01"
"  1274.2815625"," 1.169962E-03","     57031"," 5.3955635E+03"," 2.6193404E+00"," 2.8666360E+02"," 9.4899237E-02"," 7.8753145E+03"," 3.9824803E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92020"," 4.6679104E-04"," 724.22945"," 6.5039768E-04","-5.4681480E-02","-1.2169596E-01"
"  1274.3019966"," 1.170477E-03","     57032"," 5.3945454E+03"," 2.6194015E+00"," 2.8687265E+02"," 9.4899260E-02"," 7.8737598E+03"," 3.9830220E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92015"," 4.6736948E-04"," 724.23007"," 6.5111771E-04","-5.4411281E-02","-1.2161773E-01"
"  1274.3224306"," 1.170992E-03","     57033"," 5.3933574E+03"," 2.6194627E+00"," 2.8675330E+02"," 9.4899274E-02"," 7.8720688E+03"," 3.9825721E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92065"," 4.6697407E-04"," 724.22956"," 6.5065891E-04","-5.4834347E-02","-1.2190330E-01"
"  1274.3428648"," 1.171506E-03","     57034"," 5.3951094E+03"," 2.6195235E+00"," 2.8657822E+02"," 9.4899297E-02"," 7.8747212E+03"," 3.9833951E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92041"," 4.6691429E-04"," 724.22991"," 6.5050990E-04","-5.4921791E-02","-1.2201295E-01"
"  1274.3632988"," 1.172021E-03","     57035"," 5.3919810E+03"," 2.6195848E+00"," 2.8625482E+02"," 9.4899312E-02"," 7.8696670E+03"," 3.9826415E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92053"," 4.6731799E-04"," 724.22884"," 6.5120694E-04","-5.4684184E-02","-1.2205316E-01"
"  1274.3837331"," 1.172536E-03","     57036"," 5.3934946E+03"," 2.6196458E+00"," 2.8669107E+02"," 9.4899334E-02"," 7.8714634E+03"," 3.9838941E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92022"," 4.6714055E-04"," 724.23047"," 6.5073115E-04","-5.4350484E-02","-1.2188522E-01"
"  1274.4041672"," 1.173050E-03","     57037"," 5.3943750E+03"," 2.6197071E+00"," 2.8650848E+02"," 9.4899349E-02"," 7.8722031E+03"," 3.9839463E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92003"," 4.6709611E-04"," 724.23061"," 6.5063307E-04","-5.4431099E-02","-1.2187237E-01"
"  1274.4246012"," 1.173564E-03","     57038"," 5.3963672E+03"," 2.6197681E+00"," 2.8642575E+02"," 9.4899371E-02"," 7.8746836E+03"," 3.9845157E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92022"," 4.6705833E-04"," 724.23092"," 6.5055129E-04","-5.4217741E-02","-1.2196553E-01"
"  1274.4450354"," 1.174078E-03","     57039"," 5.3954170E+03"," 2.6198294E+00"," 2.8589828E+02"," 9.4899386E-02"," 7.8727832E+03"," 3.9855747E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92075"," 4.6743033E-04"," 724.22892"," 6.5134530E-04","-5.4248955E-02","-1.2198447E-01"
"  1274.4654695"," 1.174592E-03","     57040"," 5.3956758E+03"," 2.6198905E+00"," 2.8549625E+02"," 9.4899401E-02"," 7.8728003E+03"," 3.9861939E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92102"," 4.6665058E-04"," 724.22990"," 6.5015058E-04","-5.4256078E-02","-1.2204180E-01"
"  1274.4859035"," 1.175106E-03","     57041"," 5.3934932E+03"," 2.6199517E+00"," 2.8613126E+02"," 9.4899416E-02"," 7.8691045E+03"," 3.9852531E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92003"," 4.6740411E-04"," 724.22930"," 6.5120065E-04","-5.4720592E-02","-1.2234480E-01"
"  1274.5063377"," 1.175620E-03","     57042"," 5.3947559E+03"," 2.6200128E+00"," 2.8550452E+02"," 9.4899438E-02"," 7.8706211E+03"," 3.9853613E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92080"," 4.6738237E-04"," 724.22955"," 6.5118686E-04","-5.4216228E-02","-1.2209611E-01"
"  1274.5267719"," 1.176134E-03","     57043"," 5.3979683E+03"," 2.6200740E+00"," 2.8553241E+02"," 9.4899446E-02"," 7.8750723E+03"," 3.9853280E+00","0000000000000000","NULL","NULL","NULL","NULL"," 671.92066"," 4.6674508E-04"," 724.22908"," 6.5034087E-04","-5.4476768E-02","-1.2225768E-01"
